song_id,歌名,别名,作者,来源,本家,收录方式,更新时间,真实作者
950214,44river (cut),,-45,osu!mania 7K World Cup,,,2019/2/9,
950215,Dual Fractal,,M2U,osu!mania 7K World Cup,,,2019/2/9,
950216,Hypnosis (Synthwulf Mix),,BanYa remixed by Synthwulf,osu!mania 7K World Cup,,,2019/2/9,"['BanYa', 'Synthwulf']"
950217,Nice Boys,,TEMPOREX,osu!mania 7K World Cup,,,2019/2/9,
950218,メイカルーザ（inst）,,ナナホシ管弦楽団,osu!mania 7K World Cup,,,2019/2/9,
950219,T.T.L (Time To Love),,티아라 & 초신성,osu!mania 7K World Cup,,,2019/2/9,"['티아라', '초신성']"
950220,Ice Angel,,Yooh,osu!mania 7K World Cup,,,2019/2/9,
950221,Megalara Garuda,,SYUNN,osu!mania 7K World Cup,,,2019/2/9,
950440,AO-∞,,青龍,osu!mania 7K World Cup,,,2024/1/13,
950223,降臨 -The Apocalypse-,,HyuN,osu!mania 7K World Cup,,,2019/2/9,
950224,インドア系ならトラックメイカー,,Yunomi & nicamoq,osu!mania 7K World Cup,,,2019/2/9,"['Yunomi', 'nicamoq']"
950225,Pon-Pon-Pompoko Dai-Sen-Saw!,,黒魔,osu!mania 7K World Cup,,,2019/2/9,
950226,Protoflicker,,Silentroom,osu!mania 7K World Cup,,,2019/2/9,
950227,Hype feat. Such (lapix Remix),,PSYQUI,osu!mania 7K World Cup,,,2019/2/9,
950228,Rockhill,,Beltaine,osu!mania 7K World Cup,,,2019/2/9,
950229,crossing blue,,ぺのれり,osu!mania 7K World Cup,,,2019/2/9,
950230,ETERNAL DRAIN,音游战士,カラフル・サウンズ・ポート,osu!mania 7K World Cup,,,2019/2/9,
950231,羽衣乃舞,,Tanchiky,osu!mania 7K World Cup,,,2019/2/9,
950232,sink to the deep sea world,,黒魔,osu!mania 7K World Cup,,,2019/2/9,
950233,ゆるふわ樹海ガール,,ろん,osu!mania 7K World Cup,,,2019/2/9,
950234,Sailing Force,,ぺのれり,osu!mania 7K World Cup,,,2019/2/9,
950235,Illegal trap,,かめりあ,osu!mania 7K World Cup,,,2019/2/9,
950236,._Pulse,,YZYX,osu!mania 7K World Cup,,,2019/2/9,
950237,チョコレイトオンナノコ,,鬱P feat. GUMI,osu!mania 7K World Cup,,,2019/2/9,['鬱P']
950238,TIEFSEE,,SOUND HOLIC vs. dj TAKA feat. YURiCa,osu!mania 7K World Cup,,,2019/2/9,"['SOUND HOLIC', 'dj TAKA', 'YURiCa']"
950239,Rings of Rainbow,,Hommarju,osu!mania 7K World Cup,,,2019/2/9,
950240,Terpsichore,,Jun Kuroda,osu!mania 7K World Cup,,,2019/2/9,
950241,過食性:アイドル症候群,,スズム,osu!mania 7K World Cup,,,2019/2/9,
950242,LA MD,,Billx,osu!mania 7K World Cup,,,2019/2/9,
950243,Pictured as Perfect,,Frums,osu!mania 7K World Cup,,,2019/2/9,
950244,We're All Gonna Die,,Paul Bazooka,osu!mania 7K World Cup,,,2019/2/9,
950245,Wanderflux,,Aquellex,osu!mania 7K World Cup,,,2019/2/9,
950246,Aurora,,Culprate & Bloom,osu!mania 7K World Cup,,,2019/2/9,"['Culprate', 'Bloom']"
950247,祠 / ある監視の視点 (Cut Ver.),,Feryquitous,osu!mania 7K World Cup,,,2019/2/9,
950248,Scarlet Tempest,,Fudanshi Crisis,osu!mania 7K World Cup,,,2022/1/15,
950249,THE SEVENS CODE,,Feryquitous,osu!mania 7K World Cup,,,2022/1/15,
950250,Farewell,,3R2,osu!mania 7K World Cup,,,2022/1/15,
950251,Mltply (Cut Ver.),,Machinedrum,osu!mania 7K World Cup,,,2022/1/15,
950252,Intuition,,technoplanet,osu!mania 7K World Cup,,,2022/1/15,
950253,Sonic Bass,,Getty,osu!mania 7K World Cup,,,2022/1/15,
950254,Arianrhod,,LeaF,osu!mania 7K World Cup,,,2022/1/15,
950255,HANIPAGANDA,,暁Records,osu!mania 7K World Cup,,,2022/1/15,
950256,天空の夜明け,,Cuvelia,osu!mania 7K World Cup,,,2022/1/15,
950257,electro peaceful (akiy2344's 8bit風 cover),,Mr.T,osu!mania 7K World Cup,,,2022/1/15,
950258,媛星,,梶浦 由記,osu!mania 7K World Cup,,,2022/1/15,['梶浦由記']
950259,群鏡像的創世理論,,かめりあ vs. 上ノ瀬つかさ,osu!mania 7K World Cup,,,2022/1/15,"['かめりあ', '上ノ瀬つかさ']"
950260,Lost Memory,,削除,osu!mania 7K World Cup,,,2022/1/15,
950261,envidia,,猫叉劇団,osu!mania 7K World Cup,,,2022/1/15,
950262,夜明けの歌 (feat. ダズビー),,M2U,osu!mania 7K World Cup,,,2022/1/15,
950263,White Rose,,M2U,osu!mania 7K World Cup,,,2022/1/15,
950264,辿る君を超えて,,"BEMANI Sound Team ""Power Of Nature""",osu!mania 7K World Cup,,,2022/1/15,['Power Of Nature']
950265,OHIO,,Crush,osu!mania 7K World Cup,,,2022/1/15,
950266,Attractor Dimension,,Laur,osu!mania 7K World Cup,,,2022/1/15,
950267,MOON,,dj TAKA feat. Erika Mochizuki,osu!mania 7K World Cup,,,2022/1/15,"['dj TAKA', 'Erika Mochizuki']"
950268,Ωκεανος,,cosMo@暴走P,osu!mania 7K World Cup,,,2022/1/15,
950269,3時12分,,TAKU INOUE & 星街すいせい,osu!mania 7K World Cup,,,2022/1/15,"['TAKU INOUE', '星街すいせい']"
950270,恋は戦争 (Mwk Remix),,ryo(supercell),osu!mania 7K World Cup,,,2022/1/15,
950271,Island Village,,Jamie Christopherson,osu!mania 7K World Cup,,,2022/1/15,
950272,Kirlian Shores,,The Flashbulb,osu!mania 7K World Cup,,,2022/1/15,
950273,少女が見た日本の原風景 -Spell Music Mix-,,nmk,osu!mania 7K World Cup,,,2022/1/15,
950274,The Passage of Time,,Liquid Tension Experiment,osu!mania 7K World Cup,,,2022/1/15,
950275,L99,,naotyu-,osu!mania 7K World Cup,,,2022/1/15,
950276,Enchanted love,,Linear ring,osu!mania 7K World Cup,,,2022/1/15,
950277,Popperz Chronicle,,Pop'n Masters,osu!mania 7K World Cup,,,2022/1/15,
950278,Mojito,,周杰伦,osu!mania 7K World Cup,,,2022/1/15,
950279,Carnation (ck remix),,ck,osu!mania 7K World Cup,,,2022/1/15,
950280,8bit Voyager,,Lime,osu!mania 7K World Cup,,,2022/1/15,
950281,Power Stance,,Holo Bass,osu!mania 7K World Cup,,,2022/1/15,
950282,Phalanx,,USAO,osu!mania 7K World Cup,,,2022/1/15,
950283,Nhelv,你和驴,Silentroom,osu!mania 7K World Cup,,,2022/1/15,
950284,Fake.Fake.Fake,,AZKi,osu!mania 7K World Cup,,,2022/1/15,
950285,Nigra Ludia,,Akhuta,osu!mania 7K World Cup,,,2022/1/15,
950286,蟲の棲む処 -蠕きは猶潭まる,,かめりあ feat. 高橋菜々,osu!mania 7K World Cup,,,2022/1/15,"['かめりあ', '高橋菜々']"
950287,바이올렛 퍼퓸,,SHK,osu!mania 7K World Cup,,,2022/1/15,
950288,ReviXy,,ikaruga_nex,osu!mania 7K World Cup,,,2022/1/15,
950289,Electromagnetic Stealth Girl Born In Philadelphia,,かめりあ,osu!mania 7K World Cup,,,2022/1/15,
950290,SPARKS,,小鳥遊キアラ,osu!mania 7K World Cup,,,2022/1/15,
950291,Shuuten no Saki ga Aru to suru naraba,,TUYU,osu!mania 7K World Cup,,,2022/1/15,
950292,Newspapers for Magicians,,かめりあ,osu!mania 7K World Cup,,,2022/1/15,
950293,밤,,여자친구,osu!mania 7K World Cup,,,2022/1/15,
950294,Robert,,Igorrr,osu!mania 7K World Cup,,,2022/1/15,
950295,Jasmine Tea Girl,,polysha,osu!mania 7K World Cup,,,2022/1/15,
950296,神っぽいな,,ラプラス・ダークネス,osu!mania 7K World Cup,,,2022/1/15,
950297,クォークの海を泳いで,,hugepulse,osu!mania 7K World Cup,,,2022/1/15,
950298,Snowy,,Aethoro,osu!mania 7K World Cup,,,2022/1/15,
950299,banana man,,sa10,osu!mania 7K World Cup,,,2022/1/15,
950300,Bad Elixir,,xi,osu!mania 7K World Cup,,,2022/1/15,
950301,群青,,YOASOBI,osu!mania 7K World Cup,,,2022/1/15,
950302,Alice in 冷凍庫,,めありー,osu!mania 7K World Cup,,,2022/1/15,
950303,Break down,,Noah,osu!mania 7K World Cup,,,2022/1/15,
950304,fractal,,NAGI☆,osu!mania 7K World Cup,,,2022/1/15,
950305,Kamah,,Camellia,osu!mania 7K World Cup,,,2022/1/15,
950306,キミとボクへの葬送歌,,ロキナ,osu!mania 7K World Cup,,,2022/1/15,
950307,ねがい,,ヰ世界情緒,osu!mania 7K World Cup,,,2022/1/15,
950308,Toy's 3 minutes war,,削除,osu!mania 7K World Cup,,,2022/1/15,
950309,Angel's Salad,天使沙拉,かたぎり,osu!mania 7K World Cup,,,2022/1/15,
950310,DOOMSDAY THUNDERTEMPEST,,seatrus,osu!mania 7K World Cup,,,2022/1/15,
950311,Life is PIANO,,Junk,osu!mania 7K World Cup,,,2022/1/15,
950312,"Knight Rider (Camellia's ""Knightstyle Razor-psy-harp"" Remix)",,USAO,osu!mania 7K World Cup,,,2022/1/15,
950313,蒼月オラトリオ,,Ariabl'eyeS,osu!mania 7K World Cup,,,2022/1/15,
950314,EXTRAHAPPY,,Dz'Xa,osu!mania 7K World Cup,,,2022/1/15,
950315,Mwfyuma Peustallora,,LeaF,osu!mania 7K World Cup,,,2022/1/15,
950316,EXILE,,-45,osu!mania 7K World Cup,,,2022/1/15,
950317,月夜に舞う恋の花,,ういにゃす,osu!mania 7K World Cup,,,2022/1/15,
950318,Disorder,,HyuN feat. YURI,osu!mania 7K World Cup,,,2022/1/15,"['HyuN', 'YURI']"
950319,フロンティア↑↑エクスプローラー,,kei_iwata feat. りこりす・らぢあーた,osu!mania 7K World Cup,,,2022/1/15,"['kei_iwata', 'りこりす・らぢあーた']"
950320,Aegleseeker,光追,Silentroom vs. Frums,osu!mania 7K World Cup,,,2022/1/15,"['Silentroom', 'Frums']"
950321,SUPER EMULATOR [feat. HiTNEX-X],,Kobaryo,osu!mania 7K World Cup,,,2022/1/15,
950322,Goat Fantasia,,Memme,osu!mania 7K World Cup,,,2022/1/15,
950323,KillerBeast,,かめりあ,osu!mania 7K World Cup,,,2022/1/15,
950324,Duplicity Shade,,HyuN feat. Sennzai,osu!mania 7K World Cup,,,2022/2/13,"['HyuN', 'Sennzai']"
950325,彁,,LeaF,osu!mania 7K World Cup,,,2022/1/15,
950326,STRONG 280,,かたぎり,osu!mania 7K World Cup,,,2022/1/15,
950327,Name of oath,,"void feat. コツキミヤ, Gt. えば",osu!mania 7K World Cup,,,2022/1/15,"['void', 'コツキミヤ', 'Gt. えば']"
950328,"Killing Rhythm (かめりあ's ""Khaotic Re-Rhythmization"" Remix)",,DJ Myosuke,osu!mania 7K World Cup,,,2022/1/15,
950329,Magnolia,,M2U feat. グリリ,osu!mania 7K World Cup,,,2022/1/15,"['M2U', 'グリリ']"
950330,Red Snow pt.3: Black Flare,,Cashew,osu!mania 7K World Cup,,,2022/1/15,
950331,ARCADIA,,Gram,osu!mania 7K World Cup,,,2023/1/14,
950332,Rainy Girl,,ハニカムベアー,osu!mania 7K World Cup,,,2023/1/14,
950333,ILLEGAL LEGACY,,seatrus,osu!mania 7K World Cup,,,2023/1/14,
950334,混乱 (一),,オヌミ,osu!mania 7K World Cup,,,2023/1/14,
950335,Shuwa*Shuwa Parfait,,Neko Hacker feat. ななひら,osu!mania 7K World Cup,,,2023/1/14,"['Neko Hacker', 'ななひら']"
950336,Banana! DX Choco Crepe!,,梅干茶漬け,osu!mania 7K World Cup,,,2023/1/14,
950337,Fasten Your Seatbelts,,F-777,osu!mania 7K World Cup,,,2023/1/14,
950338,Lyrith -迷宮リリス-,,ユメミド,osu!mania 7K World Cup,,,2023/1/14,
950339,Wake Me Up! (feat. Narae),,M2U,osu!mania 7K World Cup,,,2023/1/14,
950340,Colors,,ARForest,osu!mania 7K World Cup,,,2023/1/14,
950341,Angel's Ladder,,xi,osu!mania 7K World Cup,,,2023/1/14,
950342,"busy come, busy go (instrumental version)",,征洋 “Godspeed” 青木,osu!mania 7K World Cup,,,2023/1/14,['青木征洋']
950343,深海,,fishbowl feat. 諭吉佳作/men,osu!mania 7K World Cup,,,2023/1/14,"['fishbowl', '諭吉佳作/men']"
950344,Random,,Sobrem x Silentroom,osu!mania 7K World Cup,,,2023/1/14,"['Sobrem', 'Silentroom']"
950345,Rain,,I to U $creaming,osu!mania 7K World Cup,,,2023/1/14,
950346,Daisuke,浴霸,Y&Co.,osu!mania 7K World Cup,,,2023/1/14,"['Y', 'Co.']"
950347,花のやくそく,,日向美ビタースイーツ♪,osu!mania 7K World Cup,,,2023/1/14,
950348,Bu++erfly EffecT,,seatrus + Metalliz,osu!mania 7K World Cup,,,2023/1/14,"['seatrus', 'Metalliz']"
950349,アネモニー,,Ponchi♪ feat. はぁち,osu!mania 7K World Cup,,,2023/1/14,"['Ponchi♪', 'はぁち']"
950350,Primatrix,,Silentroom,osu!mania 7K World Cup,,,2023/1/14,
950351,驟雨の狭間,,Silentroom,osu!mania 7K World Cup,,,2023/1/14,
950352,夜曲,,周杰倫,osu!mania 7K World Cup,,,2023/1/14,['周杰伦']
950353,Remorse,,PSYQUI,osu!mania 7K World Cup,,,2023/1/14,
950354,Fuzzy-Navel,,わかどり,osu!mania 7K World Cup,,,2023/1/14,
950355,Gypsophila,,linear ring with RNAcid,osu!mania 7K World Cup,,,2023/1/14,"['linear ring', 'RNAcid']"
950356,新たなる決意,,69 de 74,osu!mania 7K World Cup,,,2023/1/14,
950357,For No Reason,,ProjectG as 'ProjectG',osu!mania 7K World Cup,,,2023/1/14,['ProjectG']
950358,十六時の一人旅,,ミツキヨ,osu!mania 7K World Cup,,,2023/1/23,
950359,Mage of Violet,,紫咲シオン,osu!mania 7K World Cup,,,2023/1/14,
950360,DIVE with Ü,,HARDCORE TANO*C & エリザベス &  リリィ & ルーン,osu!mania 7K World Cup,,,2023/1/14,"['HARDCORE TANO*C', 'エリザベス', 'リリィ', 'ルーン']"
950361,Simurgh,,BilliumMoto & Sobrem,osu!mania 7K World Cup,,,2023/1/14,"['BilliumMoto', 'Sobrem']"
950362,We Could Get More Machinegun Psystyle! (And More Genre Switches),,かめりあ,osu!mania 7K World Cup,,,2023/1/14,
950363,Μετενσάρκωση,,Street,osu!mania 7K World Cup,,,2023/1/14,
950364,Mellann,,The Flashbulb,osu!mania 7K World Cup,,,2023/1/14,
950365,第六感,,REOL,osu!mania 7K World Cup,,,2023/1/14,
950366,Lake Valor Remaster,,Zame,osu!mania 7K World Cup,,,2023/1/14,
950367,ぺこらんだむぶれいん！,,兎田ぺこら,osu!mania 7K World Cup,,,2023/1/14,
950368,Xecus,,SHIKI,osu!mania 7K World Cup,,,2023/1/14,
950369,Giselle (full act),鸡饲料,Sobrem a.k.a. Widowmaker,osu!mania 7K World Cup,,,2023/1/14,['Sobrem']
950370,Chronostasis,,LeaF,osu!mania 7K World Cup,,,2023/1/14,
950371,Ludicrous Speed (Fvrwvrd's Deathcore Remix) [Ft. Infant Annihilator],,F-777,osu!mania 7K World Cup,,,2023/1/14,
950372,Uncharted Sky,,とろまる,osu!mania 7K World Cup,,,2023/1/30,
950373,Replica,,Lime,osu!mania 7K World Cup,,,2023/1/14,
950374,SYSTEM ERROR,大眼,Laur,osu!mania 7K World Cup,,,2023/1/14,
950375,Electromagnetic Retribution,,tn-shi,osu!mania 7K World Cup,,,2023/1/14,
950376,Myosotis (Remixed By Yamato Kasai From Mili),,M2U,osu!mania 7K World Cup,,,2023/1/14,
950377,Booouncing!!,,翡乃イスカ vs. Iriss,osu!mania 7K World Cup,,,2023/1/14,"['翡乃イスカ', 'Iriss']"
950378,PLASTIC GIRLS (ft. Seorryang),,wigen,osu!mania 7K World Cup,,,2023/1/14,
950379,Virtual to LIVE,,にじさんじ,osu!mania 7K World Cup,,,2023/1/14,
950380,Xevel,,Tatsh,osu!mania 7K World Cup,,,2023/1/14,
950381,アカリがやってきたぞっ,,GYARI,osu!mania 7K World Cup,,,2023/1/14,
950382,FREEDOM DiVE [METAL†DIMENSIONS] (Cut Ver.),,xi remixed by cosMo@暴走P,osu!mania 7K World Cup,,,2023/1/14,"['xi', 'cosMo@暴走P']"
950383,Cryonix,,sky_delta,osu!mania 7K World Cup,,,2023/1/14,
950384,I'm Kidding (Cut Ver.),,96-glass,osu!mania 7K World Cup,,,2023/1/14,
950385,熱異常 (Cut Ver.),,いよわ (covered by 水槽),osu!mania 7K World Cup,,,2023/1/14,"['いよわ', '水槽']"
950386,CROSS†SOUL,穿魂,HyuN feat. Syepias,osu!mania 7K World Cup,,,2023/1/14,"['HyuN', 'Syepias']"
950387,Twisted Drop Party,,t+pazolite & Getty,osu!mania 7K World Cup,,,2023/1/14,"['t+pazolite', 'Getty']"
950388,MEI VS KILLER FISH - THE ULTIMATE BATTLE!!!,,Asatsumei,osu!mania 7K World Cup,,,2023/1/14,
950389,complex feelings about my own existence feat. jungkook,,in love with a ghost,osu!mania 7K World Cup,,,2023/1/14,"['in love', 'a ghost']"
950390,Unconquered,,Helblinde,osu!mania 7K World Cup,,,2023/1/14,
950391,of Ambrosia,,Frums,osu!mania 7K World Cup,,,2023/1/14,
950392,Sentimental Surge,,LV.4 feat. 池羽悠,osu!mania 7K World Cup,,,2023/2/6,"['LV.4', '池羽悠']"
950393,Glooorious!!,,翡乃イスカ vs. s-don,osu!mania 7K World Cup,,,2023/2/6,"['翡乃イスカ', 's-don']"
950394,小悪魔の遊園地,,光吉猛修の弟,osu!mania 7K World Cup,,,2023/1/14,
950395,抜錨,,ウォルピスカーター,osu!mania 7K World Cup,,,2023/1/14,
950396,MONONOKE,,seatrus,osu!mania 7K World Cup,,,2023/1/14,
950397,Digital Life Hacker,,をとは,osu!mania 7K World Cup,,,2023/1/14,
950398,無機質世界に彩を,,みそみぃる,osu!mania 7K World Cup,,,2023/1/14,
950399,Minerva,,Hylen,osu!mania 7K World Cup,,,2023/1/14,
950400,Ultimate Weapon -the Last Ruling-,,polysha,osu!mania 7K World Cup,,,2023/1/14,
950401,ultra-blazures,,Frums,osu!mania 7K World Cup,,,2023/1/14,
950402,九皋,,かたぎり,osu!mania 7K World Cup,,,2023/2/12,
950403,The Azure Box,,syzfonics,osu!mania 7K World Cup,,,2023/1/14,
950404,∀,,ああああ,osu!mania 7K World Cup,,,2023/1/14,
950405,Love & Justice,爱正义,BACO (フロン / ラズベリル),osu!mania 7K World Cup,,,2023/1/14,['BACO']
950406,Schwerkraft,,ROKINA,osu!mania 7K World Cup,,,2023/1/14,
950407,optimal solution,,Rabbit House & Evin a'k,osu!mania 7K World Cup,,,2023/1/14,"['Rabbit House', 'Evin a\'k']"
950408,Never Gonna Give You Up (かめりあ Remix),,かめりあ,osu!mania 7K World Cup,,,2023/1/14,
950409,Beyond The Æxis,,SDMNE,osu!mania 7K World Cup,,,2023/1/14,
950410,Ataraxia,,SAMString,osu!mania 7K World Cup,,,2023/2/13,
950411,Altair,,ZxNX,osu!mania 7K World Cup,,,2024/1/13,
950412,Mini Short,,Ruby My Dear,osu!mania 7K World Cup,,,2024/1/13,
950413,Vortex,,F-777,osu!mania 7K World Cup,,,2024/1/13,
950414,Stargazer,,Lime,osu!mania 7K World Cup,,,2024/1/13,
950415,ENERGY SYNERGY MATRIX,ESM,Tanchiky,osu!mania 7K World Cup,,,2024/1/13,
950416,Frey's Philosophy,,Powerless,osu!mania 7K World Cup,,,2024/1/13,
950417,C†hulhu,,Raimukun,osu!mania 7K World Cup,,,2024/1/13,
950418,PURE SILVER,,かめりあ,osu!mania 7K World Cup,,,2024/1/13,
950419,Luminaria,,Lime,osu!mania 7K World Cup,,,2024/1/13,
950420,Crush Alcohol,,shadow_bling,osu!mania 7K World Cup,,,2024/1/13,
950421,Raindrop,,seatrus,osu!mania 7K World Cup,,,2024/1/13,
950422,Unknown Amnasia,,MYUKKE.,osu!mania 7K World Cup,,,2024/1/13,
950423,Freshness Vacation,,Y.W,osu!mania 7K World Cup,,,2024/1/13,
950424,Majestic 12,,Massive New Krew,osu!mania 7K World Cup,,,2024/1/13,
950425,Theme_37,,Mitsukiyo,osu!mania 7K World Cup,,,2024/1/13,
950426,晩夏,,MANY THANKS! feat. 薛南,osu!mania 7K World Cup,,,2024/1/13,"['MANY THANKS!', '薛南']"
950427,Flashdance,,litmus*,osu!mania 7K World Cup,,,2024/1/13,
950428,New York Back Raise,,saaa + kei_iwata + stuv + わかどり,osu!mania 7K World Cup,,,2024/1/13,"['saaa', 'kei_iwata', 'stuv', 'わかどり']"
950429,Memory at Angels Landing,,skymuted & Evin a`k,osu!mania 7K World Cup,,,2024/1/13,"['skymuted', 'Evin a`k']"
950430,POODLE,,Y&Co.,osu!mania 7K World Cup,,,2024/1/13,"['Y', 'Co.']"
950431,toromi hearts 2 (Sped Up Ver.),,goreshit,osu!mania 7K World Cup,,,2024/1/13,
950432,Ninedump,,The Flashbulb,osu!mania 7K World Cup,,,2024/1/13,
950433,アディオス,,DAZBEE,osu!mania 7K World Cup,,,2024/1/13,
950434,Sequential Emotions,,Yamajet × Mentalstock,osu!mania 7K World Cup,,,2024/1/13,"['Yamajet', 'Mentalstock']"
950435,Fana,,ZxNX,osu!mania 7K World Cup,,,2024/1/13,
950436,sub/zerØ,,Kou!,osu!mania 7K World Cup,,,2024/1/13,
950437,Invoke,,Juggernaut.,osu!mania 7K World Cup,,,2024/1/13,
950438,Waifu Jam (osu! edit),,Ironmouse & かめりあ,osu!mania 7K World Cup,,,2024/1/13,"['Ironmouse', 'かめりあ']"
950439,Zygourous Distribution,,Aquellex,osu!mania 7K World Cup,,,2024/1/13,
950441,Total Eclipse of The Sun,,-45,osu!mania 7K World Cup,,,2024/1/13,
950442,Oceanic Museum,,"Morikazu Aoki, Junichi Masuda",osu!mania 7K World Cup,,,2024/1/13,"['Morikazu Aoki', 'Junichi Masuda']"
950443,Target for Love (Ludicin's Hardcore Bootleg),,이진아,osu!mania 7K World Cup,,,2024/1/13,
950444,팬서비스,,고세구,osu!mania 7K World Cup,,,2024/1/13,
950445,フリースタイル,,HOYO-MiX,osu!mania 7K World Cup,,,2024/1/13,
950446,后会无期 Feat. 汪苏泷,,徐良,osu!mania 7K World Cup,,,2024/1/13,
950447,8bit Adventurer,,Lime,osu!mania 7K World Cup,,,2024/1/13,
950448,Radical Jinja,,Kobaryo,osu!mania 7K World Cup,,,2024/1/13,
950449,BREAKING AND ENTERING,,ALEPH,osu!mania 7K World Cup,,,2024/1/13,
950450,直 -ST.-,,Trina Lydia,osu!mania 7K World Cup,,,2024/1/13,
950451,RETINAE,,RykSeb,osu!mania 7K World Cup,,,2024/1/13,
950452,The Way Of Adventure (feat. クサカアキラ) (osu! edit),,rejection,osu!mania 7K World Cup,,,2024/1/13,
950453,tinnitus,,SP-#,osu!mania 7K World Cup,,,2024/1/13,
950454,GHOST (Cut ver.),,星街すいせい,osu!mania 7K World Cup,,,2024/1/13,
950455,Vulnerability,,Mili,osu!mania 7K World Cup,,,2024/1/13,
950456,Revolt,,Getty,osu!mania 7K World Cup,,,2024/1/13,
950457,ÖEFHEBEN,,orangentle / Yu_Asahina,osu!mania 7K World Cup,,,2024/1/13,"['orangentle', 'Yu_Asahina']"
950458,24eeev0-$,,Frums,osu!mania 7K World Cup,,,2024/1/13,
950459,失われた魂のシンフォニー,,あきり,osu!mania 7K World Cup,,,2024/3/6,
950460,The Last Page,,ARForest,osu!mania 7K World Cup,,,2024/1/13,
950461,Voyage,,Sydosys,osu!mania 7K World Cup,,,2024/3/16,
950462,Kagaribi,,Junk,osu!mania 7K World Cup,,,2024/2/5,
950463,Synthesis.,,tn-shi,osu!mania 7K World Cup,,,2024/1/13,
950464,Hi Genjitsu Tohi,,FantasticYouth,osu!mania 7K World Cup,,,2024/1/13,
950465,祈雨の菖蒲,,Nego_tiator × 神宮要 × Avtorica,osu!mania 7K World Cup,,,2024/1/13,"['Nego_tiator', '神宮要', 'Avtorica']"
950466,Moon-gate (Delay ver.),,しらいし,osu!mania 7K World Cup,,,2024/1/13,
950467,自強號,,痛男次郎,osu!mania 7K World Cup,,,2024/1/13,
950468,Cutter (Short Ver.),,EmoCosine,osu!mania 7K World Cup,,,2024/1/13,
950469,Clover,,Kommisar,osu!mania 7K World Cup,,,2024/1/13,
950470,Volstead Bar (feat. MAXBET) (Sped Up & Cut Ver.),,FAKE TYPE.,osu!mania 7K World Cup,,,2024/1/13,
950471,The Sea of Memory,,kanone,osu!mania 7K World Cup,,,2024/1/13,
950472,Fluctuate,,Aoi a.k.a. ALFOU,osu!mania 7K World Cup,,,2024/1/13,['Aoi']
950473,アニマルらんど,,かめりあ feat. ななひら,osu!mania 7K World Cup,,,2024/1/13,"['かめりあ', 'ななひら']"
950474,Tonight We Fly,,あきり feat. InabaYap,osu!mania 7K World Cup,,,2024/2/12,"['あきり', 'InabaYap']"
950475,Vomit,,technoplanet,osu!mania 7K World Cup,,,2024/2/29,
950476,魑魅魍魎 -跋扈-,,Laur,osu!mania 7K World Cup,,,2024/1/13,
950477,rosso (Live at Kyoto Concert Hall 2019.10.19),,ジズー,osu!mania 7K World Cup,,,2024/1/13,
950478,Campanella,,Lime,osu!mania 7K World Cup,,,2024/2/12,
950479,Reunion,,Tatsh,osu!mania 7K World Cup,,,2024/1/13,
950480,夜伽話の神隠し,,Minstrel,osu!mania 7K World Cup,,,2024/1/13,
950481,＊*＊ﾟ＊＊,,∄∄∄∄∄,osu!mania 7K World Cup,,,2024/1/13,
950482,Baryogenesis,,celtix,osu!mania 7K World Cup,,,2024/1/13,
